submitting_to_email,abnormal_url,redirect,on_mouseover,rightclick,popupwidnow,iframe,age_of_domain,dnsrecord,web_traffic,page_rank,google_index,links_pointing_to_page,statistical_report,result
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,-1,1,1
-1,1,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
-1,1,0,1,1,-1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1
-1,-1,0,1,1,1,1,-1,-1,1,1,1,-1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,0,-1,1,-1,1,-1,1,1,1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,1,0,-1,1,-1,-1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,-1,1,1,0,1,-1
-1,1,0,1,1,-1,1,-1,1,1,-1,1,0,1,1
-1,-1,0,1,1,1,1,-1,-1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,0,-1,1,0,-1,-1
1,1,1,1,1,1,1,1,1,1,-1,1,0,1,1
-1,1,0,1,1,-1,1,-1,1,0,1,1,0,-1,-1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,0,-1,1,-1,1,-1,-1,1,1,-1,-1,1,-1
1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,-1
1,-1,0,1,1,1,1,1,-1,1,1,-1,1,1,1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,-1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
-1,-1,0,1,1,1,1,-1,-1,1,1,1,-1,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,-1,-1
-1,-1,0,-1,1,-1,-1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,-1,1,1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,-1
1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,-1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
-1,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,1,-1,-1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
-1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
-1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,1
1,1,0,1,1,-1,1,-1,1,1,1,1,1,-1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
-1,1,0,-1,1,-1,-1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,1,1,-1,1,1,0,1,-1
-1,-1,0,-1,1,-1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,1,1,1,1,1,1,1,0,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1
1,1,0,-1,1,-1,1,1,1,1,-1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,1,0,1,-1,-1,-1,-1,1,1,-1,1,1,1,1
1,1,0,-1,1,-1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,1
-1,-1,0,1,1,1,1,-1,1,-1,-1,1,-1,1,1
1,-1,0,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,-1,1,-1,1,1,1,1,1,1,-1,1,1
-1,1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1
-1,-1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,1,1,0,1,1,1,1,-1
1,1,0,-1,1,-1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,0,1,1,-1,1,-1,-1,0,1,-1,1,1,-1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1
-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,0,1,-1
-1,1,0,-1,-1,-1,-1,1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,-1,1,-1,1,1,1,1,1,1,1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
-1,1,0,1,1,-1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,0,-1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,-1,1,0,-1,1,1,1,-1
-1,1,0,-1,-1,-1,-1,1,1,0,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,-1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
-1,1,0,1,1,-1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,1,1,1,1,-1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,-1,1,-1,1,1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,-1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,-1,1,-1,1,-1,-1,1,0,1,-1
-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1
-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
1,1,1,-1,1,-1,1,1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
-1,-1,0,-1,1,-1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1
-1,1,0,1,1,-1,-1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
-1,1,1,-1,1,-1,-1,-1,1,0,-1,1,1,1,-1
-1,1,0,1,-1,-1,-1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
-1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,-1,1,1,-1
-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
-1,-1,0,-1,1,-1,1,1,1,1,1,-1,-1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,-1,1,-1,1,-1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,1
-1,1,0,1,1,1,1,-1,1,1,-1,1,-1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,1,0,1,1,-1,1,1,1,-1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,-1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,1,1,-1
1,1,0,1,1,1,1,1,1,-1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,1
-1,1,1,-1,1,-1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,-1,0,1,1,1,1,1,-1,0,1,-1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,1,0,-1,1,-1,1,-1,1,-1,-1,1,1,1,-1
-1,1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,0,1,1,1,1,-1,1,-1,1,1,-1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
1,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,-1,1,-1,1,0,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,1,1,-1,1,-1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,-1,-1
1,1,0,1,1,1,1,1,1,-1,1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
-1,1,0,1,1,1,1,-1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,-1,1,1,0,1,-1
-1,1,0,-1,-1,-1,-1,-1,1,-1,1,1,0,1,-1
-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,-1,1,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,-1,1
-1,1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,0,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
-1,1,0,1,1,-1,-1,-1,1,0,-1,1,0,1,-1
-1,1,0,1,1,-1,1,-1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1
1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
-1,-1,0,-1,1,-1,1,-1,1,0,1,1,-1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
-1,1,0,1,1,-1,1,-1,1,0,-1,1,0,1,-1
-1,1,0,-1,-1,-1,-1,-1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,-1
-1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
-1,1,0,-1,1,-1,-1,-1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
-1,1,0,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,-1,1,-1,1,-1,1,-1,-1,0,-1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
-1,1,0,-1,1,-1,1,-1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,0,1,1,1,1,-1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,1,-1,1,1,1,1
1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1
-1,1,0,-1,1,-1,-1,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1
1,-1,0,1,1,1,1,1,-1,0,-1,-1,1,1,1
1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
1,1,0,1,1,-1,1,-1,1,0,1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
1,-1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,0,1,1,0,1,-1
1,1,0,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,1,1,0,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,0,1,1,1,1,-1,1,-1,-1,1,0,1,-1
1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
1,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1
1,1,0,1,1,1,1,-1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
-1,-1,0,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1
1,1,0,1,1,1,1,-1,1,-1,1,1,1,1,-1
-1,1,0,1,1,-1,1,-1,1,1,-1,1,1,1,1
1,1,0,1,1,1,1,-1,1,1,1,1,0,-1,1
